what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365511739681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365511775225
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365511776132
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365511791236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365511793948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365511797206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365511800330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365511819174
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365511821664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365511823986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365511942171
